Order Id,risk_score,risk_tier,Shipping Mode,actual_late
18741,0.9963,High,First Class,1
52374,0.9963,High,First Class,1
22918,0.9963,High,First Class,1
22779,0.9963,High,First Class,1
6026,0.9963,High,First Class,1
54085,0.9963,High,First Class,1
30743,0.9963,High,First Class,1
17333,0.9963,High,First Class,1
15682,0.9963,High,First Class,1
43429,0.9963,High,First Class,1
43145,0.9963,High,First Class,1
26971,0.9963,High,First Class,1
25934,0.9963,High,First Class,1
22514,0.9963,High,First Class,1
28077,0.9963,High,First Class,1
18741,0.9963,High,First Class,1
62930,0.9963,High,First Class,1
25474,0.9963,High,First Class,1
22037,0.9963,High,First Class,1
29717,0.9963,High,First Class,1
25868,0.9963,High,First Class,1
68883,0.9963,High,First Class,1
30740,0.9963,High,First Class,1
30740,0.9963,High,First Class,1
43427,0.9963,High,First Class,1
39236,0.9963,High,First Class,1
51560,0.9963,High,First Class,1
19164,0.9963,High,First Class,1
65143,0.9963,High,First Class,1
25118,0.9963,High,First Class,1
24789,0.9963,High,First Class,1
61788,0.9963,High,First Class,1
17918,0.9963,High,First Class,1
12313,0.9963,High,First Class,1
12948,0.9963,High,First Class,1
58690,0.9963,High,First Class,1
45481,0.9963,High,First Class,1
58539,0.9963,High,First Class,1
60260,0.9963,High,First Class,1
31417,0.9963,High,First Class,1
65098,0.9963,High,First Class,1
1300,0.9963,High,First Class,1
26629,0.9963,High,First Class,1
6836,0.9963,High,First Class,1
44225,0.9963,High,First Class,1
41305,0.9963,High,First Class,1
30962,0.9963,High,First Class,1
47523,0.9963,High,First Class,1
42333,0.9963,High,First Class,1
10550,0.9963,High,First Class,1
70184,0.9963,High,First Class,1
49456,0.9963,High,First Class,1
60260,0.9963,High,First Class,1
48064,0.9963,High,First Class,1
67662,0.9963,High,First Class,1
14648,0.9963,High,First Class,1
17943,0.9963,High,First Class,1
10822,0.9963,High,First Class,1
62805,0.9963,High,First Class,1
66514,0.9963,High,First Class,1
47923,0.9963,High,First Class,1
42940,0.9963,High,First Class,1
61788,0.9963,High,First Class,1
42447,0.9963,High,First Class,1
38059,0.9963,High,First Class,1
38059,0.9963,High,First Class,1
49596,0.9963,High,First Class,1
49596,0.9963,High,First Class,1
39708,0.9963,High,First Class,1
38402,0.9963,High,First Class,1
41482,0.9963,High,First Class,1
51514,0.9963,High,First Class,1
46099,0.9963,High,First Class,1
48064,0.9963,High,First Class,1
47928,0.9963,High,First Class,1
47923,0.9963,High,First Class,1
50959,0.9963,High,First Class,1
45481,0.9963,High,First Class,1
43146,0.9963,High,First Class,1
38905,0.9963,High,First Class,1
47883,0.9963,High,First Class,1
61640,0.9963,High,First Class,1
76173,0.9963,High,First Class,1
12948,0.9963,High,First Class,1
18329,0.9963,High,First Class,1
60260,0.9963,High,First Class,1
60260,0.9963,High,First Class,1
71024,0.9963,High,First Class,1
6836,0.9963,High,First Class,1
49099,0.9963,High,First Class,1
49589,0.9963,High,First Class,1
49099,0.9963,High,First Class,1
28067,0.9963,High,First Class,1
25937,0.9963,High,First Class,1
38406,0.9963,High,First Class,1
47883,0.9963,High,First Class,1
47384,0.9963,High,First Class,1
38059,0.9963,High,First Class,1
26629,0.9963,High,First Class,1
44910,0.9963,High,First Class,1
44910,0.9963,High,First Class,1
47384,0.9963,High,First Class,1
59781,0.9963,High,First Class,1
70930,0.9963,High,First Class,1
39452,0.9963,High,First Class,1
18290,0.9963,High,First Class,1
49596,0.9963,High,First Class,1
67050,0.9963,High,First Class,1
43146,0.9963,High,First Class,1
25116,0.9963,High,First Class,1
6849,0.9963,High,First Class,1
22514,0.9963,High,First Class,1
65098,0.9963,High,First Class,1
29786,0.9963,High,First Class,1
25868,0.9963,High,First Class,1
28896,0.9963,High,First Class,1
29974,0.9963,High,First Class,1
65098,0.9963,High,First Class,1
65143,0.9963,High,First Class,1
14648,0.9963,High,First Class,1
51514,0.9963,High,First Class,1
52374,0.9963,High,First Class,1
3330,0.9963,High,First Class,1
47241,0.9963,High,First Class,1
48067,0.9963,High,First Class,1
57105,0.9963,High,First Class,1
51560,0.9963,High,First Class,1
51560,0.9963,High,First Class,1
36003,0.9963,High,First Class,1
23413,0.9963,High,First Class,1
10464,0.9963,High,First Class,1
31417,0.9963,High,First Class,1
43429,0.9963,High,First Class,1
47243,0.9963,High,First Class,1
59436,0.9963,High,First Class,1
46783,0.9963,High,First Class,1
49318,0.9963,High,First Class,1
44225,0.9963,High,First Class,1
34772,0.9963,High,First Class,1
25118,0.9963,High,First Class,1
54362,0.9963,High,First Class,1
16892,0.9963,High,First Class,1
38494,0.9963,High,First Class,1
65098,0.9963,High,First Class,1
60955,0.9963,High,First Class,1
51514,0.9963,High,First Class,1
51514,0.9963,High,First Class,1
59095,0.9963,High,First Class,1
57105,0.9963,High,First Class,1
24219,0.9963,High,First Class,1
30540,0.9963,High,First Class,1
76562,0.9963,High,First Class,1
30743,0.9963,High,First Class,1
30676,0.9963,High,First Class,1
22921,0.9963,High,First Class,1
48086,0.9963,High,First Class,1
30743,0.9963,High,First Class,1
30939,0.9963,High,First Class,1
13837,0.9963,High,First Class,1
7779,0.9963,High,First Class,1
19697,0.9963,High,First Class,1
46965,0.9963,High,First Class,1
14649,0.9963,High,First Class,1
16892,0.9963,High,First Class,1
67461,0.9963,High,First Class,1
6093,0.9963,High,First Class,1
74189,0.9963,High,First Class,1
25936,0.9963,High,First Class,1
11989,0.9963,High,First Class,1
30743,0.9963,High,First Class,1
37988,0.9963,High,First Class,1
47384,0.9963,High,First Class,1
30810,0.9963,High,First Class,1
22585,0.9963,High,First Class,1
25734,0.9963,High,First Class,1
29717,0.9963,High,First Class,1
14797,0.9963,High,First Class,1
24989,0.9963,High,First Class,1
62930,0.9963,High,First Class,1
62930,0.9963,High,First Class,1
62930,0.9963,High,First Class,1
50060,0.9963,High,First Class,1
52399,0.9963,High,First Class,1
51514,0.9963,High,First Class,1
65143,0.9963,High,First Class,1
46783,0.9963,High,First Class,1
46783,0.9963,High,First Class,1
54639,0.9963,High,First Class,1
54085,0.9963,High,First Class,1
1409,0.9963,High,First Class,1
65143,0.9963,High,First Class,1
59781,0.9963,High,First Class,1
49828,0.9963,High,First Class,1
26559,0.9963,High,First Class,1
25819,0.9963,High,First Class,1
21440,0.9963,High,First Class,1
48082,0.9963,High,First Class,1
48082,0.9963,High,First Class,1
13963,0.9963,High,First Class,1
15873,0.9963,High,First Class,1
29717,0.9963,High,First Class,1
44910,0.9963,High,First Class,1
47213,0.9963,High,First Class,1
19697,0.9963,High,First Class,1
37988,0.9963,High,First Class,1
32453,0.9963,High,First Class,1
21440,0.9963,High,First Class,1
26559,0.9963,High,First Class,1
11989,0.9963,High,First Class,1
38905,0.9963,High,First Class,1
52399,0.9963,High,First Class,1
54512,0.9963,High,First Class,1
75556,0.9963,High,First Class,1
35598,0.9963,High,First Class,1
27310,0.9963,High,First Class,1
29786,0.9963,High,First Class,1
30247,0.9963,High,First Class,1
22921,0.9963,High,First Class,1
22236,0.9963,High,First Class,1
59095,0.9963,High,First Class,1
11989,0.9963,High,First Class,1
64782,0.9963,High,First Class,1
64782,0.9963,High,First Class,1
45944,0.9963,High,First Class,1
16843,0.9963,High,First Class,1
74188,0.9963,High,First Class,1
6849,0.9963,High,First Class,1
22779,0.9963,High,First Class,1
48086,0.9963,High,First Class,1
7779,0.9963,High,First Class,1
38619,0.9963,High,First Class,1
58272,0.9963,High,First Class,1
11989,0.9963,High,First Class,1
69447,0.9963,High,First Class,1
42333,0.9963,High,First Class,1
65098,0.9963,High,First Class,1
35445,0.9963,High,First Class,1
30939,0.9963,High,First Class,1
10550,0.9963,High,First Class,1
67050,0.9963,High,First Class,1
11966,0.9963,High,First Class,1
74169,0.9963,High,First Class,1
2986,0.9963,High,First Class,1
39236,0.9963,High,First Class,1
36964,0.9963,High,First Class,1
75238,0.9963,High,First Class,1
18329,0.9963,High,First Class,1
10812,0.9963,High,First Class,1
60955,0.9963,High,First Class,1
7779,0.9963,High,First Class,1
14797,0.9963,High,First Class,1
14366,0.9963,High,First Class,1
13748,0.9963,High,First Class,1
12948,0.9963,High,First Class,1
38402,0.9963,High,First Class,1
56992,0.9963,High,First Class,1
19248,0.9963,High,First Class,1
68752,0.9963,High,First Class,1
13205,0.9963,High,First Class,1
31417,0.9963,High,First Class,1
23762,0.9963,High,First Class,1
32390,0.9963,High,First Class,1
49252,0.9963,High,First Class,1
23264,0.9963,High,First Class,1
37988,0.9963,High,First Class,1
17943,0.9963,High,First Class,1
38402,0.9963,High,First Class,1
21983,0.9963,High,First Class,1
18603,0.9963,High,First Class,1
18419,0.9963,High,First Class,1
18290,0.9963,High,First Class,1
21098,0.9963,High,First Class,1
16843,0.9963,High,First Class,1
2986,0.9963,High,First Class,1
2986,0.9963,High,First Class,1
2986,0.9963,High,First Class,1
74171,0.9963,High,First Class,1
4425,0.9963,High,First Class,1
3330,0.9963,High,First Class,1
18419,0.9963,High,First Class,1
51963,0.9963,High,First Class,1
27507,0.9963,High,First Class,1
28428,0.9963,High,First Class,1
28077,0.9963,High,First Class,1
57380,0.9963,High,First Class,1
21005,0.9963,High,First Class,1
44910,0.9963,High,First Class,1
43145,0.9963,High,First Class,1
6393,0.9962,High,First Class,1
27454,0.9962,High,First Class,1
26341,0.9962,High,First Class,1
49378,0.9962,High,First Class,1
11955,0.9962,High,First Class,1
17513,0.9962,High,First Class,1
14366,0.9962,High,First Class,1
68267,0.9962,High,First Class,1
11955,0.9962,High,First Class,1
16633,0.9962,High,First Class,1
10464,0.9962,High,First Class,1
11329,0.9962,High,First Class,1
11329,0.9962,High,First Class,1
6642,0.9962,High,First Class,1
38619,0.9962,High,First Class,1
42974,0.9962,High,First Class,1
68211,0.9962,High,First Class,1
8942,0.9962,High,First Class,1
49438,0.9962,High,First Class,1
12456,0.9962,High,First Class,1
39930,0.9962,High,First Class,1
39930,0.9962,High,First Class,1
9767,0.9962,High,First Class,1
10220,0.9962,High,First Class,1
39465,0.9962,High,First Class,1
27454,0.9962,High,First Class,1
49252,0.9962,High,First Class,1
31411,0.9962,High,First Class,1
39681,0.9962,High,First Class,1
24789,0.9962,High,First Class,1
13626,0.9962,High,First Class,1
16837,0.9962,High,First Class,1
16837,0.9962,High,First Class,1
22516,0.9962,High,First Class,1
30939,0.9962,High,First Class,1
22516,0.9962,High,First Class,1
21005,0.9962,High,First Class,1
38619,0.9962,High,First Class,1
74733,0.9962,High,First Class,1
14646,0.9962,High,First Class,1
47108,0.9962,High,First Class,1
50866,0.9962,High,First Class,1
50866,0.9962,High,First Class,1
27940,0.9962,High,First Class,1
47923,0.9962,High,First Class,1
50866,0.9962,High,First Class,1
49438,0.9962,High,First Class,1
49318,0.9962,High,First Class,1
28409,0.9962,High,First Class,1
3114,0.9962,High,First Class,1
3114,0.9962,High,First Class,1
49438,0.9962,High,First Class,1
48086,0.9962,High,First Class,1
48086,0.9962,High,First Class,1
30540,0.9962,High,First Class,1
44187,0.9962,High,First Class,1
30939,0.9962,High,First Class,1
41187,0.9962,High,First Class,1
37760,0.9962,High,First Class,1
16255,0.9962,High,First Class,1
68054,0.9962,High,First Class,1
13719,0.9962,High,First Class,1
13719,0.9962,High,First Class,1
44424,0.9962,High,First Class,1
19689,0.9962,High,First Class,1
76801,0.9962,High,First Class,1
12312,0.9962,High,First Class,1
3865,0.9962,High,First Class,1
70915,0.9962,High,First Class,1
68054,0.9962,High,First Class,1
16255,0.9962,High,First Class,1
16255,0.9962,High,First Class,1
16255,0.9962,High,First Class,1
10550,0.9962,High,First Class,1
19164,0.9962,High,First Class,1
42333,0.9962,High,First Class,1
18603,0.9962,High,First Class,1
63689,0.9962,High,First Class,1
24219,0.9962,High,First Class,1
10550,0.9962,High,First Class,1
67049,0.9962,High,First Class,1
16565,0.9962,High,First Class,1
67796,0.9962,High,First Class,1
71366,0.9962,High,First Class,1
41427,0.9962,High,First Class,1
41305,0.9962,High,First Class,1
42378,0.9962,High,First Class,1
43429,0.9962,High,First Class,1
10550,0.9962,High,First Class,1
65817,0.9962,High,First Class,1
51770,0.9962,High,First Class,1
41969,0.9962,High,First Class,1
41969,0.9962,High,First Class,1
46921,0.9962,High,First Class,1
46760,0.9962,High,First Class,1
6551,0.9962,High,First Class,1
42974,0.9962,High,First Class,1
27940,0.9962,High,First Class,1
65817,0.9962,High,First Class,1
69775,0.9962,High,First Class,1
69979,0.9962,High,First Class,1
44187,0.9962,High,First Class,1
47108,0.9962,High,First Class,1
47568,0.9962,High,First Class,1
47243,0.9962,High,First Class,1
14370,0.9962,High,First Class,1
62805,0.9962,High,First Class,1
13963,0.9962,High,First Class,1
15682,0.9962,High,First Class,1
68883,0.9962,High,First Class,1
67743,0.9962,High,First Class,1
14649,0.9962,High,First Class,1
69773,0.9962,High,First Class,1
4636,0.9962,High,First Class,1
43841,0.9962,High,First Class,1
43427,0.9962,High,First Class,1
46099,0.9962,High,First Class,1
45490,0.9962,High,First Class,1
54894,0.9962,High,First Class,1
65698,0.9962,High,First Class,1
28409,0.9962,High,First Class,1
17513,0.9962,High,First Class,1
35799,0.9962,High,First Class,1
22728,0.9962,High,First Class,1
22585,0.9962,High,First Class,1
22397,0.9962,High,First Class,1
18603,0.9962,High,First Class,1
4636,0.9962,High,First Class,1
4636,0.9962,High,First Class,1
24683,0.9962,High,First Class,1
24624,0.9962,High,First Class,1
70949,0.9962,High,First Class,1
70601,0.9962,High,First Class,1
39233,0.9962,High,First Class,1
68211,0.9962,High,First Class,1
68211,0.9962,High,First Class,1
18415,0.9962,High,First Class,1
14370,0.9962,High,First Class,1
30962,0.9962,High,First Class,1
30939,0.9962,High,First Class,1
15191,0.9962,High,First Class,1
15191,0.9962,High,First Class,1
12309,0.9962,High,First Class,1
68267,0.9962,High,First Class,1
10464,0.9962,High,First Class,1
18651,0.9962,High,First Class,1
61806,0.9962,High,First Class,1
4066,0.9962,High,First Class,1
37697,0.9962,High,First Class,1
531,0.9962,High,First Class,1
3865,0.9962,High,First Class,1
44424,0.9962,High,First Class,1
50959,0.9962,High,First Class,1
69659,0.9962,High,First Class,1
67743,0.9962,High,First Class,1
46760,0.9962,High,First Class,1
15191,0.9962,High,First Class,1
46760,0.9962,High,First Class,1
46760,0.9962,High,First Class,1
71240,0.9962,High,First Class,1
10464,0.9962,High,First Class,1
44515,0.9962,High,First Class,1
50060,0.9962,High,First Class,1
63882,0.9962,High,First Class,1
71029,0.9962,High,First Class,1
14370,0.9962,High,First Class,1
18602,0.9962,High,First Class,1
14812,0.9962,High,First Class,1
15594,0.9962,High,First Class,1
22397,0.9962,High,First Class,1
20678,0.9962,High,First Class,1
33414,0.9962,High,First Class,1
39381,0.9962,High,First Class,1
29561,0.9962,High,First Class,1
21005,0.9962,High,First Class,1
20678,0.9962,High,First Class,1
33826,0.9962,High,First Class,1
39381,0.9962,High,First Class,1
32650,0.9962,High,First Class,1
32650,0.9962,High,First Class,1
68211,0.9962,High,First Class,1
16439,0.9962,High,First Class,1
15739,0.9962,High,First Class,1
18602,0.9962,High,First Class,1
39784,0.9962,High,First Class,1
29934,0.9962,High,First Class,1
20678,0.9962,High,First Class,1
39381,0.9962,High,First Class,1
72387,0.9962,High,First Class,1
18602,0.9962,High,First Class,1
6551,0.9962,High,First Class,1
33826,0.9962,High,First Class,1
32663,0.9962,High,First Class,1
11425,0.9962,High,First Class,1
33414,0.9962,High,First Class,1
63632,0.9962,High,First Class,1
33826,0.9962,High,First Class,1
33826,0.9962,High,First Class,1
63632,0.9962,High,First Class,1
39381,0.9962,High,First Class,1
20678,0.9962,High,First Class,1
37248,0.9962,High,First Class,1
38336,0.9962,High,First Class,1
37988,0.9962,High,First Class,1
38073,0.9962,High,First Class,1
37799,0.9962,High,First Class,1
21413,0.9962,High,First Class,1
34357,0.9962,High,First Class,1
21413,0.9962,High,First Class,1
48785,0.9962,High,First Class,1
44424,0.9962,High,First Class,1
15623,0.9962,High,First Class,1
13719,0.9962,High,First Class,1
13719,0.9962,High,First Class,1
65355,0.9962,High,First Class,1
36829,0.9962,High,First Class,1
37799,0.9962,High,First Class,1
20454,0.9962,High,First Class,1
19164,0.9962,High,First Class,1
63859,0.9962,High,First Class,1
38336,0.9962,High,First Class,1
38336,0.9962,High,First Class,1
12277,0.9962,High,First Class,1
15623,0.9962,High,First Class,1
15623,0.9962,High,First Class,1
36003,0.9962,High,First Class,1
34919,0.9962,High,First Class,1
34357,0.9962,High,First Class,1
66514,0.9962,High,First Class,1
16841,0.9962,High,First Class,1
38336,0.9962,High,First Class,1
63882,0.9962,High,First Class,1
16976,0.9962,High,First Class,1
64739,0.9962,High,First Class,1
13100,0.9962,High,First Class,1
72954,0.9962,High,First Class,1
34357,0.9962,High,First Class,1
69215,0.9962,High,First Class,1
44629,0.9962,High,First Class,1
11329,0.9962,High,First Class,1
11329,0.9962,High,First Class,1
14646,0.9962,High,First Class,1
13837,0.9962,High,First Class,1
38752,0.9962,High,First Class,1
15191,0.9962,High,First Class,1
15191,0.9962,High,First Class,1
40199,0.9962,High,First Class,1
29561,0.9962,High,First Class,1
